candidate_id,lat,lon,landforms
uc-3836011,-23.3943,-64.4251,
uc-3855043,-35.0,-61.0387,
uc-3832765,-31.5542,-63.5356,
uc-3429732,-26.8089,-55.0215,river
uc-3834310,-36.6739,-64.3798,
uc-3860217,-31.9736,-60.9194,
uc-3837980,-40.7319,-64.9477,coast|steppe
uc-3833512,-33.3693,-69.1478,desert
uc-3837441,-31.8971,-61.8599,
uc-3863503,-26.0729,-65.9777,steppe
uc-3840104,-47.7513,-65.8967,coast|steppe
uc-3430457,-35.0059,-59.2783,
uc-3838902,-31.1697,-64.3175,
uc-3428373,-37.8344,-57.5075,coast
uc-3866465,-28.56,-66.8074,desert
uc-3836142,-26.6946,-66.0481,
uc-3834048,-29.2327,-61.7687,river
uc-3433956,-30.9562,-58.7797,wetland
uc-3838879,-38.9908,-64.0957,river|steppe
uc-3841159,-37.6026,-62.4084,
uc-3435644,-34.3766,-59.8227,
uc-3856235,-32.2068,-64.4006,
uc-3436047,-37.6719,-59.8065,
uc-3855074,-27.3253,-61.281,
uc-3862655,-32.857,-61.1511,river
uc-3428975,-30.5807,-59.9296,
uc-3429786,-26.0227,-54.6136,river
uc-3427327,-25.9734,-54.563,
uc-3833412,-31.2372,-64.3118,
uc-3428708,-27.5077,-58.5562,wetland
uc-3430957,-35.08,-57.5137,coast
uc-3864430,-27.6495,-67.0263,desert
uc-3862254,-37.8755,-67.7945,desert|river
uc-3864375,-27.0342,-65.302,river
uc-3851331,-31.0932,-64.4845,
uc-3855143,-37.3782,-64.6042,steppe
uc-616052,40.1776,44.5126,
uc-616635,40.7931,43.8464,
uc-616530,40.8074,44.497,
uc-616629,40.5169,44.7559,
uc-616062,40.1656,44.2946,steppe
uc-174875,39.2076,46.4068,
uc-616631,40.1555,44.0388,steppe
uc-174979,39.9548,44.5487,river|steppe
uc-616785,40.4029,44.6445,
uc-616250,40.548,44.9531,lake
uc-616627,40.8804,45.1478,
uc-616599,40.354,45.1239,lake
uc-616887,40.6192,43.9721,mountain
uc-616877,40.2976,44.3615,
uc-174991,39.8549,44.6947,steppe
uc-174895,39.5111,46.3417,
uc-616752,40.7404,44.8634,
uc-3577154,12.524,-70.027,coast|steppe
uc-3577159,12.566,-70.032,coast|steppe
uc-3577072,12.5391,-70.02,coast|steppe
uc-3577102,12.5095,-69.9809,coast|steppe
uc-2158177,-37.814,144.9633,coast
uc-2147714,-33.8678,151.2073,coast
uc-2174003,-27.4679,153.0281,coast
uc-2063523,-31.9522,115.8614,coast|river
uc-2078025,-34.9287,138.5986,coast
uc-2165087,-28.0003,153.4309,coast
uc-2155472,-32.9295,151.7801,coast
uc-10630449,-26.6568,153.0796,coast
uc-2172517,-35.2835,149.1281,
uc-8310663,-33.4298,151.3714,coast
uc-7281838,-27.6392,153.1094,
uc-2165798,-38.1471,144.3607,coast
uc-2171507,-34.424,150.8935,coast
uc-2163355,-42.8794,147.3294,coast
uc-2146142,-19.2664,146.8057,coast
uc-2172797,-16.9237,145.7661,coast
uc-2146268,-27.5606,151.9539,
uc-2073124,-12.4611,130.8418,coast
uc-2170089,-37.6,144.95,
uc-2177091,-37.5662,143.8496,
uc-2067119,-32.5269,115.7217,coast
uc-2176187,-36.7582,144.2802,
uc-2172710,-26.8035,153.1219,coast
uc-2160517,-41.4388,147.1347,river
uc-2159045,-32.7331,151.5574,
uc-2145936,-35.4165,149.0695,
uc-2159220,-21.1534,149.1655,coast
uc-2151437,-23.3803,150.506,river
uc-2171085,-30.2963,153.1135,coast
uc-6615604,-33.7133,150.3306,
uc-2147357,-37.8363,144.6595,coast
uc-2075432,-33.3271,115.6414,coast
uc-2173323,-24.8662,152.3479,coast|river
uc-2153953,-38.0702,145.4741,coast
uc-2152819,-37.9148,144.7509,coast
uc-6949382,-33.6662,151.3017,coast
uc-2175411,-33.7667,150.9167,
uc-6354957,-25.2876,152.7694,coast
uc-2152659,-31.4308,152.9089,coast
uc-2176031,-38.0333,145.35,
uc-2144095,-37.9,144.6667,coast
uc-2165478,-23.8485,151.2577,coast
uc-2147497,-31.0905,150.929,
uc-2168305,-32.243,148.6048,river
uc-2165171,-37.8781,145.1648,coast
uc-2154219,-33.284,149.1002,
uc-2172111,-33.7333,151.0,
uc-2143285,-36.1218,146.8881,lake|river
uc-2147914,-37.5774,144.7261,
uc-2070998,-28.779,114.6146,coast
uc-8349017,-32.3289,115.8305,coast
uc-2166144,-38.1446,145.1229,coast
uc-7281807,-37.8826,144.7003,coast
uc-2176592,-33.7588,150.9929,
uc-2145990,-37.8167,144.75,coast
uc-2176632,-33.4166,149.5806,river
uc-2077963,-35.0269,117.8837,coast
uc-2157698,-34.1855,142.1625,river|steppe
uc-2166143,-38.1333,145.1333,coast
uc-6301965,-12.486,130.9833,coast
uc-2150894,-37.9333,145.2333,coast
uc-2167279,-37.65,145.0333,
uc-2144528,-38.3818,142.488,coast
uc-2149645,-36.3805,145.3987,
uc-2159851,-33.9194,150.9259,coast
uc-2155204,-37.9667,145.1667,coast
uc-9972518,-38.0437,145.2923,coast
uc-2068079,-32.2301,115.7813,coast
uc-7281840,-33.8178,151.0035,
uc-2169460,-37.9833,145.2,coast
uc-2161532,-37.9912,145.1738,coast
uc-2144764,-36.3585,146.3206,
uc-2157995,-33.8333,150.9833,
uc-2068823,-30.7461,121.4742,steppe
uc-2157635,-37.6667,145.0667,
uc-2155718,-38.0333,145.3,coast
uc-8347736,-33.7103,150.951,
uc-2158562,-25.5407,152.7049,coast
uc-7281850,-37.8846,145.2954,
uc-2075265,-33.6525,115.3455,coast
uc-2168537,-37.6,145.15,
uc-2146108,-38.1953,146.5415,
uc-2152329,-33.7333,150.8833,
uc-2169867,-37.8,145.2833,
uc-2172832,-27.0846,152.9511,coast
uc-2168943,-41.1769,146.3515,coast
uc-2163990,-38.0333,145.25,coast
uc-2077895,-23.6975,133.8836,desert
uc-2156878,-38.2179,145.0388,coast
uc-2156643,-37.8318,140.7792,
uc-2156942,-37.65,145.1,
uc-2145461,-27.8768,153.2857,coast
uc-2177394,-37.6727,144.4383,
uc-9972516,-38.0776,145.2987,coast
uc-9972515,-38.1153,145.2981,coast
uc-8348596,-31.7674,115.9694,river
uc-2164837,-34.7516,149.7209,
uc-7281805,-37.7412,144.7363,coast
uc-8347325,-37.977,145.2587,coast
uc-2065740,-35.1333,138.5167,coast
uc-2207618,-37.9694,145.0481,coast
uc-2174580,-37.8667,145.2833,
uc-8348582,-33.8235,150.9461,
uc-2158051,-37.6007,145.0956,
uc-2171845,-32.8321,151.3562,
uc-2156977,-37.7825,145.3168,
uc-7302642,-33.7907,150.6693,
uc-9957340,-27.6256,152.9688,
uc-9972522,-37.9665,145.2081,coast
uc-2163137,-33.7024,151.0993,coast
uc-2164129,-26.1898,152.665,
uc-2148591,-37.9485,145.1527,coast
uc-2160582,-38.1667,145.1667,coast
uc-2172191,-38.0997,145.1725,coast
uc-8348460,-33.8974,150.9345,coast
uc-2065665,-35.0667,138.8667,
uc-2177671,-30.5012,151.6655,
uc-2170079,-38.1134,145.2833,coast
uc-2164495,-37.6333,144.8667,
uc-6943562,-27.2243,153.0207,coast
uc-2156934,-27.1088,152.9491,coast
uc-2070571,-32.081,116.0054,
uc-8349354,-19.3032,146.7253,coast
uc-2155787,-27.2034,152.9592,coast
uc-2058430,-33.0327,137.5648,coast|steppe
uc-2144728,-37.8833,145.2167,coast
uc-2143887,-37.9,145.1833,coast
uc-2164422,-34.2885,146.0509,steppe
uc-2173125,-41.0558,145.9038,coast
uc-6943560,-27.252,152.9923,coast
uc-2071059,-34.6025,138.749,
uc-9972517,-38.0965,145.2671,coast
uc-2156340,-37.9284,145.1771,coast
uc-2144604,-38.1591,145.9312,
uc-8349321,-33.7973,150.7847,
uc-2156578,-38.2667,145.0167,coast
uc-2169220,-27.1935,153.0263,coast
uc-2164771,-29.681,152.9339,
uc-2149847,-33.7833,150.9333,
uc-2151576,-37.8167,145.2333,
uc-7932670,-27.6461,152.8596,
uc-2075230,-32.221,116.009,
uc-2167445,-37.7333,145.15,
uc-9972527,-38.166,145.1364,coast
uc-2156663,-38.1833,145.0833,coast
uc-8347871,-33.722,151.0461,
uc-2146218,-38.3308,144.3264,coast
uc-2065594,-20.7252,139.4973,steppe
uc-2169145,-37.7672,144.7666,coast
uc-2172434,-27.5433,153.2029,coast
uc-2166952,-33.8667,150.95,
uc-2143973,-33.8038,150.9877,
uc-2169956,-34.0625,151.1496,coast
uc-2177233,-37.8229,147.6104,
uc-2145092,-33.7182,151.1156,coast
uc-2176639,-35.7066,150.1754,coast
uc-2173911,-31.9652,141.4512,desert
uc-2160188,-37.75,145.35,
uc-8349243,-37.6905,144.7417,
uc-2149975,-38.1,145.1333,coast
uc-2167312,-34.0656,151.0127,coast
uc-6620339,-20.7376,116.8463,coast|desert
uc-2163055,-36.7113,142.1998,steppe
uc-7576707,-27.9183,153.3328,coast
uc-2157410,-37.8167,145.2,
uc-2164691,-33.8406,151.0075,
uc-2156671,-33.7667,150.8167,
uc-8348920,-27.9399,153.3144,coast
uc-8349003,-34.757,138.6082,coast
uc-2147381,-31.911,152.4539,coast
uc-9972964,-33.7457,151.0476,
uc-8348615,-27.5322,153.2289,coast
uc-2156034,-32.2612,150.8901,
uc-2077454,-33.2792,115.715,coast
uc-2160560,-38.0239,144.4062,coast
uc-2176934,-28.213,153.5363,coast
uc-8348477,-33.9522,150.8995,coast
uc-8348511,-33.7061,150.7094,
uc-9972586,-37.7099,144.7548,
uc-2144502,-28.219,152.0344,
uc-2062338,-32.2768,115.7298,coast
uc-8347914,-33.9419,150.8717,
uc-2063042,-20.3121,118.6106,coast|desert
uc-2153925,-28.1169,153.4658,coast
uc-8347847,-37.6986,144.7863,
uc-2157495,-34.0386,151.1001,coast
uc-6693094,-27.6676,152.9249,
uc-2167817,-36.1406,144.7518,river|steppe
uc-2144949,-37.4162,144.9786,
uc-2761369,48.2085,16.3721,river
uc-2778067,47.0673,15.442,river
uc-2775220,47.2627,11.3945,river
uc-2772400,48.3064,14.2861,river
uc-2766824,47.7994,13.044,
uc-2774326,46.6247,14.3053,
uc-2762372,46.6103,13.8558,river
uc-2780180,47.276,16.2591,
uc-2780741,47.4143,9.7419,lake
uc-2761353,47.8049,16.232,
uc-2764359,48.0427,14.4213,
uc-2779674,47.2364,9.5973,mountain
uc-2781503,47.5031,9.7471,lake
uc-2782067,48.0054,16.2326,
uc-2763423,48.2209,14.2383,
uc-2760910,46.8406,14.8442,
uc-2772173,47.4264,9.6585,lake|river
uc-2766429,48.2076,15.6372,
uc-2782480,48.2097,14.29,
uc-2761524,48.1667,14.0333,
uc-2766922,47.4268,12.848,
uc-2775742,47.3612,9.6869,
uc-2764279,48.3833,16.2167,river
uc-2782555,48.1229,14.8721,
uc-2763810,47.3071,11.0682,glacier|mountain|river
uc-2781680,47.1548,9.8225,mountain
uc-587084,40.3777,49.892,coast|steppe
uc-584923,40.5897,49.6686,coast|steppe
uc-586523,40.6816,46.3613,steppe
uc-584649,40.6183,47.1501,river|steppe
uc-585514,40.7642,47.0623,lake|river|steppe
uc-147429,39.2089,45.4122,steppe
uc-147622,38.7543,48.8506,coast
uc-147611,38.7739,48.415,
uc-148565,39.9378,48.929,river|steppe
uc-585170,41.1919,47.1706,
uc-584717,41.4643,48.8056,coast|steppe
uc-586427,40.6506,47.7422,steppe
uc-587057,40.3758,47.1262,steppe
uc-585152,40.8297,46.0178,steppe
uc-587384,40.0502,47.4594,steppe
uc-585156,40.6314,48.6414,
uc-585557,40.5298,50.0062,coast|steppe
uc-148619,39.991,46.9274,steppe
uc-147271,39.5962,48.9848,river|steppe
uc-148290,39.2096,48.4919,steppe
uc-147982,39.871,48.06,river|steppe
uc-584596,41.6316,46.6448,
uc-585187,40.0087,48.477,river|steppe
uc-586318,40.7848,48.1514,
uc-584954,41.0781,49.1156,coast|steppe
uc-148106,39.6009,47.1453,steppe
uc-586925,40.519,50.1144,coast|steppe
uc-586968,40.4508,50.0869,coast|steppe
uc-587378,40.647,47.4738,steppe
uc-586763,41.2012,48.9871,coast|steppe
uc-585225,40.0387,48.9429,steppe
uc-585221,41.3611,48.5134,
uc-587361,40.5703,48.4009,steppe
uc-585226,41.0925,45.3656,steppe
uc-584871,40.342,46.9316,steppe
uc-147288,39.9321,48.3689,river|steppe
uc-147105,39.7601,46.7499,
uc-585763,40.3426,48.1565,steppe
uc-147425,39.3768,49.247,coast|river|steppe
uc-148340,39.4583,48.545,steppe
uc-147059,39.8807,48.3916,steppe
uc-147420,39.116,45.4617,steppe
uc-585220,41.4275,48.4302,
uc-584791,40.519,47.6542,steppe
uc-585802,40.946,45.7317,steppe
uc-148354,39.7756,47.6186,steppe
uc-585568,40.4918,50.1429,coast|steppe
uc-148445,38.456,48.875,coast
uc-3571824,25.0582,-77.3431,coast
uc-3571971,26.5333,-78.6667,coast
uc-3572375,26.5333,-78.7,coast
uc-290332,26.2572,50.6119,coast|desert
uc-290340,26.2279,50.5857,coast|desert
uc-290247,26.1153,50.5069,coast|desert
uc-385038,26.13,50.555,coast|desert
uc-290104,26.1547,50.6206,coast|desert
uc-290269,26.0686,50.5039,coast|desert
uc-1185241,23.7104,90.4074,coast|river|wetland
uc-1205733,22.3384,91.8317,coast
uc-1200109,23.9984,90.4223,
uc-1336135,22.8098,89.5644,wetland
uc-1185188,25.7466,89.2517,
uc-1185128,24.374,88.6011,river|wetland
uc-1185186,23.4619,91.185,
uc-1194041,24.8984,88.5284,
uc-1462674,22.5052,91.8134,coast
uc-1185270,22.1953,92.2195,
uc-1185107,25.0015,89.3227,
uc-7483813,24.4111,88.9867,
uc-1336142,23.9746,91.1123,lake
uc-1349452,23.8486,90.25,river|wetland
uc-1185117,23.923,90.7177,
uc-1193745,24.1561,90.7728,
uc-1185281,22.6566,89.7912,wetland
uc-1336134,21.4397,92.0096,coast
uc-1336140,23.1697,89.2137,wetland
uc-1185159,24.0578,89.877,river|wetland
uc-1185099,24.899,91.872,river
uc-1185162,24.7564,90.4065,
uc-1212405,24.0402,91.0117,lake
uc-1337233,24.851,89.3711,
uc-1203891,25.6274,88.6378,
uc-8299875,22.6906,92.2347,lake
uc-1207337,23.2271,90.6543,coast|wetland
uc-1336137,22.705,90.3701,coast|wetland
uc-6545349,25.7777,88.8917,
uc-1192366,24.8042,88.9488,
uc-1336143,24.0064,89.2372,wetland
uc-1336144,24.2498,89.9166,wetland
uc-1185106,24.9197,89.9481,
uc-7483743,24.3654,88.8343,
uc-1337240,24.5903,88.2744,
uc-1185191,23.9028,89.1194,river|wetland
uc-1195434,22.8667,91.1,coast|wetland
uc-1187530,23.65,90.6167,coast|river|wetland
uc-1185111,22.7082,89.0718,wetland
uc-1185115,24.4577,89.708,
uc-1185920,22.8998,89.9033,river|wetland
uc-1203344,23.6061,89.8406,wetland
uc-1337248,25.0188,90.0175,
uc-1336139,22.6432,92.1919,lake
uc-1185263,24.0524,90.9764,lake|river
uc-1185121,24.1769,89.5988,wetland
uc-1336136,22.6876,90.644,coast|wetland
uc-1337249,24.4394,90.7829,
uc-6414184,22.6835,91.7906,coast
uc-1185209,24.3804,91.413,
uc-1337245,23.171,90.2094,river|wetland
uc-1185224,23.0144,91.3966,coast
uc-1185183,23.2402,91.1214,wetland
uc-1185207,24.1286,89.0657,river|wetland
uc-1188569,24.7513,89.8313,
uc-1185116,24.8835,90.729,
uc-1185105,25.0689,91.4024,river
uc-1185206,25.1015,89.0273,
uc-1348441,23.8577,90.0096,wetland
uc-1185092,26.031,88.4699,
uc-1191368,23.2182,90.3508,coast|wetland
uc-1185181,25.9172,89.4459,
uc-7646711,22.3683,90.3458,coast|wetland
uc-1185236,23.0391,90.7681,coast|wetland
uc-1196292,22.9443,90.83,coast|wetland
uc-1185166,24.4889,91.7708,
uc-1185127,23.1006,90.8499,wetland
uc-1185293,23.1551,89.4951,wetland
uc-1185138,22.5797,89.9752,coast|river|wetland
uc-1185120,22.5141,91.4549,coast|wetland
uc-1336133,22.0764,92.0495,coast
uc-1202120,23.2235,90.0604,wetland
uc-1185252,23.1079,91.9701,lake
uc-1185247,25.5561,89.671,river
uc-1185160,25.9682,89.6915,
uc-1185141,26.3334,88.5578,
uc-1205481,22.2265,90.7127,coast|wetland
uc-1185149,25.6637,88.9309,
uc-7926419,25.6647,89.5026,river
uc-1210565,22.4952,90.7239,coast|river|wetland
uc-1185199,23.4096,89.138,wetland
uc-1185100,23.5931,90.1425,coast|river|wetland
uc-1201753,23.2519,90.8551,coast|wetland
uc-8740356,23.3919,89.9839,wetland
uc-1185260,23.0147,89.4394,wetland
uc-1185251,22.3377,90.7371,coast|wetland
uc-1185204,23.1113,89.0906,river|wetland
uc-1185165,24.1029,90.0984,wetland
uc-1189056,24.3199,90.1694,
uc-1185095,20.8583,92.2977,coast
uc-1185210,22.9737,90.2238,wetland
uc-1185272,23.043,89.6309,wetland
uc-1203878,22.1639,92.0733,
uc-1209562,24.0782,89.6326,wetland
uc-1185171,22.8226,90.5286,coast|river|wetland
uc-1185249,23.0248,91.5109,coast
uc-1185254,25.0385,91.6696,river
uc-1185156,22.637,90.272,coast|wetland
uc-1185262,24.0245,88.9923,wetland
uc-1185274,24.5186,91.3579,
uc-1185239,22.3101,89.7911,coast|wetland
uc-1185108,24.685,88.1564,
uc-1337239,25.8559,88.3594,
uc-1185276,24.2162,90.95,lake
uc-1207047,23.3092,90.227,coast|wetland
uc-1185218,24.432,90.5585,
uc-1185283,25.6742,89.0538,
uc-1193823,23.8879,90.9679,lake
uc-1185167,22.4557,89.8558,coast|wetland
uc-1197895,22.9073,89.2195,wetland
uc-1477498,22.489,90.0627,coast|wetland
uc-1185173,22.2862,89.9588,coast|wetland
uc-1208011,22.1399,90.2064,coast|wetland
uc-1462681,22.8396,91.8413,
uc-1185164,24.7648,90.257,
uc-7475889,22.14,89.9414,coast|wetland
uc-7646709,24.3065,91.7296,
uc-1212221,22.2173,90.2096,coast|wetland
uc-7476237,22.0513,90.032,coast
uc-1207144,22.642,90.426,coast|wetland
uc-3374036,13.1073,-59.6202,coast
uc-625144,53.9002,27.5665,
uc-627907,52.4345,30.9754,
uc-627904,53.6758,23.8289,
uc-620127,55.1904,30.2049,river
uc-625665,53.9088,30.3404,river
uc-629634,52.1089,23.7175,river
uc-630468,53.1468,29.2055,
uc-630429,53.1326,26.0078,
uc-630376,54.2279,28.505,
uc-623549,52.1215,26.0673,river
uc-625324,52.0416,29.2163,river
uc-626081,53.8833,25.2997,
uc-624079,54.5136,30.4036,river
uc-622428,52.7898,27.5358,
uc-624784,55.5262,28.5931,river
uc-625625,54.3167,26.854,
uc-623317,55.4879,28.7856,river
uc-618806,52.8926,30.024,river
uc-622794,52.3617,30.3916,river
uc-618800,54.0985,28.3331,
uc-621074,52.6329,29.7389,
uc-621741,53.0152,27.5416,
uc-627145,52.2117,24.3563,river
uc-621754,53.0875,25.3171,
uc-620391,53.1561,24.4513,
uc-627751,52.1323,29.3257,
uc-621713,54.4798,26.3957,river
uc-622739,53.0926,30.0486,river
uc-628634,53.6848,27.1317,
uc-624034,53.3059,28.6287,
uc-627905,54.2861,30.986,
uc-629454,52.5313,24.9782,
uc-624785,53.5942,25.8191,
uc-620181,54.4914,26.9111,river
uc-621729,54.0249,28.0894,
uc-625818,52.2486,26.8006,
uc-626450,53.7192,31.7136,
uc-627800,52.7079,25.3351,
uc-625409,53.509,28.147,
uc-6846555,53.75,27.3334,
uc-622997,52.5546,24.4548,
uc-623760,55.1168,26.8326,
uc-629018,52.4147,31.3143,
uc-627908,55.1393,27.6914,
uc-621266,53.4799,26.7351,
uc-625743,54.8814,28.699,
uc-619066,54.0114,27.2695,
uc-630515,54.4181,25.9373,
uc-629447,53.5213,30.2308,river
uc-624700,53.2219,26.6768,
uc-627811,52.1472,25.532,
uc-618815,52.2168,27.8561,
uc-625972,54.2064,27.8512,
uc-623941,54.6138,25.9554,
uc-622113,53.6014,24.7465,
uc-2800866,50.8505,4.3488,
uc-2803138,51.2205,4.4003,coast|river
uc-2797656,51.05,3.7167,river
uc-2792413,50.6337,5.5675,river
uc-2800481,50.4114,4.4445,
uc-2792482,50.8796,4.7009,
uc-2800931,51.2089,3.2242,coast
uc-2786578,51.1651,4.1437,coast
uc-2790869,50.4541,3.9523,
uc-2790471,50.4669,4.8675,river
uc-2803448,50.936,4.0355,
uc-2794055,50.828,3.2649,
uc-2793508,50.4866,4.1879,
uc-2796491,50.9311,5.3378,
uc-2791537,51.0257,4.4776,
uc-2784821,50.5891,5.8624,
uc-2785341,50.6071,3.3893,river
uc-2789786,51.2155,2.927,coast
uc-2797670,50.965,5.5008,
uc-2799645,51.0287,4.1011,river
uc-2787889,50.9465,3.1227,
uc-2790595,50.745,3.2064,
uc-2785141,51.3225,4.9447,
uc-2792196,51.1036,3.9934,
uc-2802170,51.0495,5.2261,
uc-2796153,51.0754,4.7283,
uc-2786545,50.8168,5.1865,
uc-2801154,50.6836,4.3678,
uc-2791961,50.9654,5.6945,river
uc-2784068,50.889,3.4276,
uc-2795100,50.8511,2.8857,
uc-2790114,50.8278,4.0266,
uc-2797779,51.1656,4.9892,
uc-2783941,50.7172,4.6014,
uc-2794210,51.35,3.2667,coast
uc-2792397,51.1313,4.5704,
uc-2791067,51.1919,5.1166,
uc-2801922,50.4115,4.1647,
uc-2792179,51.2307,5.3135,
uc-2791343,50.7972,3.1225,
uc-2789529,50.8517,3.6089,river
uc-2785470,50.8075,4.9378,
uc-2795800,51.0366,5.2801,
uc-2783759,50.8,3.1667,
uc-2797638,50.7734,3.8822,
uc-2795261,51.0343,5.3743,
uc-2796132,51.0559,5.3824,
uc-2785389,50.7805,5.4648,
uc-2799746,50.9817,3.531,
uc-2801924,50.8732,5.5184,
uc-2792073,50.6683,4.6144,
uc-2803429,50.9871,4.8369,
uc-2803010,50.6294,3.778,
uc-2795009,50.914,3.2138,
uc-2803073,49.6833,5.8167,
uc-2796009,51.1765,4.8325,
uc-2791964,51.098,5.7838,river
uc-2798307,50.5999,5.4447,river
uc-2786420,50.579,4.0713,
uc-2793446,50.8932,5.6468,river
uc-2783175,50.8695,3.8105,
uc-2787769,50.7457,3.6005,
uc-2790101,50.5983,4.3285,
uc-2803204,50.4894,5.0951,river
uc-2789471,50.7118,5.6468,river
uc-2783763,51.0053,3.8834,river
uc-2783632,51.0604,4.3602,
uc-2783801,51.0905,4.9154,
uc-2799397,50.9892,5.0506,
uc-2787416,50.4482,3.8189,
uc-2791857,51.2074,3.4451,
uc-2798297,50.4835,4.5501,
uc-2783308,51.1424,3.1368,coast
uc-2794166,51.1164,2.6377,coast
uc-2797713,50.5615,4.6989,
uc-2787989,50.7123,4.5253,
uc-2790135,51.161,4.6701,
uc-2787048,51.2411,4.5834,coast
uc-2783293,51.0657,4.0403,river
uc-2801150,50.6098,4.1466,
uc-2801226,50.4342,3.7944,
uc-2801447,51.0972,4.2436,coast|river
uc-2802743,51.1684,5.1703,
uc-2795113,50.5189,5.2328,river
uc-2800220,50.4141,3.8557,
uc-2788726,50.8539,2.7266,
uc-2785476,50.9993,3.3271,
uc-2798987,51.187,3.5565,
uc-2785364,51.0656,3.1008,
uc-2803443,51.0902,3.4469,
uc-2795398,51.4003,4.7603,
uc-2794179,51.0591,5.2712,
uc-2798573,50.6279,6.0365,
uc-2785169,50.6906,4.2009,
uc-2801858,51.3131,3.1323,coast
uc-2791194,51.1853,2.8208,coast
uc-2794663,51.2412,4.9665,
uc-2792567,50.711,3.8358,
uc-2784189,50.254,4.438,
uc-2794788,51.3844,4.4756,coast
uc-2783820,50.7807,3.0385,
uc-2786229,51.3319,4.3713,coast
uc-2783197,51.0245,5.3098,
uc-2784548,50.7376,5.6991,river
uc-2786087,51.2099,4.0365,coast
uc-2799226,50.3958,3.7779,
uc-2791744,50.2268,5.3442,
uc-2789162,50.5082,3.5937,
uc-2785612,51.0651,5.0886,
uc-2795908,50.8868,3.8901,
uc-2802435,51.3193,4.853,
uc-2790357,51.2281,5.4427,
uc-2799090,51.0955,4.509,
uc-2798301,50.6152,5.6806,
uc-2788506,51.0741,4.2884,
uc-2788765,50.5052,4.3689,
uc-2801494,51.0924,4.3717,
uc-2788088,50.81,5.6013,
uc-2789232,51.1303,5.4595,
uc-2799369,51.0325,2.8638,coast
uc-2792360,51.242,4.8231,
uc-2791534,50.9659,5.6914,river
uc-2802039,50.8496,3.5873,river
uc-2788521,51.0534,4.6326,
uc-2786344,50.6138,5.7468,
uc-2787662,50.953,4.7166,
uc-3582677,17.4995,-88.1976,coast
uc-3581194,17.1588,-89.0696,
uc-3581164,17.916,-87.9659,coast
uc-3581514,18.0812,-88.5633,
uc-3582672,17.2538,-88.764,
uc-2394819,6.3654,2.4183,coast|lake
uc-2395914,6.4485,2.3557,coast|lake
uc-2392087,6.4965,2.6036,coast|lake
uc-2392204,9.3372,2.6303,
uc-2395915,7.1829,1.9912,
uc-2394560,9.7085,1.666,
uc-2395049,7.1783,2.0667,
uc-2394427,6.3921,2.5372,coast|lake|river
uc-2392505,9.9401,3.2107,
uc-2392837,11.8682,3.3833,river|steppe
uc-2393693,11.1342,2.9386,
uc-2393561,10.8258,2.1048,
uc-2392601,10.3042,1.3796,
uc-2392108,6.9801,2.6649,
uc-2392308,6.3631,2.0851,coast
uc-2392897,6.6387,1.7167,
uc-2395261,9.0081,1.6654,
uc-2391377,8.8865,2.5975,
uc-2394814,7.221,2.3402,
uc-2392009,6.7362,2.6587,
uc-2394824,6.4076,1.882,coast
uc-2394545,6.7991,1.7807,
uc-2393551,7.3633,2.5998,
uc-2391895,7.9281,1.9756,
uc-2395317,11.2985,2.4386,
uc-2392164,10.2275,2.0019,
uc-2393722,10.2927,3.3837,
uc-2391739,10.3496,2.3791,
uc-2395325,6.6476,2.7069,
uc-2391893,8.0342,2.4866,
uc-2395182,10.2283,2.6633,
uc-2394711,7.75,2.1833,
uc-2394822,9.8411,1.5423,
uc-2393287,6.4,2.0667,coast
uc-2391455,10.6212,1.2665,
uc-11427410,7.2287,2.2132,
uc-2391881,6.5111,1.8283,
uc-2391871,10.9282,3.6943,
uc-2395568,6.9333,1.6833,
uc-10339095,10.4922,0.9997,
uc-2392781,10.6962,1.0631,
uc-2394576,7.3444,1.9345,
uc-10339148,6.9803,1.8422,
uc-2391833,6.3667,2.6167,coast|lake
uc-2395635,6.6655,2.1514,
uc-2392595,9.8636,2.7209,
uc-2394914,10.1771,1.1062,
uc-2395874,7.0023,2.6059,
uc-2391034,6.8894,1.8372,
uc-2394111,7.9725,2.2218,
uc-2394597,6.8991,1.7162,
uc-2390731,6.6174,2.3578,
uc-2395301,8.4122,1.8897,
uc-2596746,9.6617,1.3847,
uc-2392303,7.0841,2.4834,river
uc-2391170,10.195,2.13,
uc-2390740,6.7833,2.3,
uc-2391067,10.5028,1.3744,
uc-2392134,9.7972,2.984,
uc-2392319,8.4864,2.4287,
uc-2395510,6.5808,1.6696,
uc-1252416,27.4661,89.6419,
uc-1252484,26.8516,89.3884,
uc-1252608,27.0219,90.1229,
uc-1252479,27.5914,89.8774,desert
uc-3911925,-16.5,-68.15,glacier
uc-3904906,-17.7863,-63.1812,
uc-3919968,-17.3819,-66.1599,
uc-3906791,-17.3923,-66.2784,steppe
uc-3903987,-19.0333,-65.2627,steppe
uc-3909234,-17.9715,-67.0932,lake|steppe
uc-3906194,-17.398,-66.0383,
uc-3903320,-21.5355,-64.7296,steppe
uc-3907584,-19.5836,-65.7531,steppe
uc-3906466,-11.0103,-66.0526,
uc-3910027,-17.3387,-63.2509,
uc-3901742,-16.65,-68.3,
uc-3902377,-14.8322,-64.9034,
uc-3901178,-22.0164,-63.6775,
uc-3904221,-17.4542,-66.3574,steppe
uc-3922037,-15.834,-67.5659,
