qid,tier,lat,lon,sitelinks,iso
n6329693276,craft_cluster,48.67140,9.17477,0,DE
n5184190085,craft_cluster,48.69167,9.14906,0,DE
n344376499,institution,48.68887,9.16670,0,DE
n5341546121,craft_cluster,48.68920,9.16704,0,DE
n5379370642,craft_cluster,48.68968,9.16694,0,DE
n5759187629,craft_cluster,48.68443,9.16611,0,DE
n5759189037,craft_cluster,48.68517,9.16604,0,DE
n9972274620,craft_cluster,48.68573,9.16297,0,DE
n4257691256,market,48.68868,9.16893,0,DE
n5911074030,craft_cluster,48.69024,9.16735,0,DE
n3203354016,craft_cluster,48.69563,9.17103,0,DE
n8449994145,craft_cluster,48.69023,9.16906,0,DE
n13387401202,craft_cluster,48.69033,9.17217,0,DE
n4443155897,craft_cluster,48.70721,9.12808,0,DE
n6025075450,craft_cluster,48.70722,9.12808,0,DE
n5115858588,craft_cluster,48.69709,9.13962,0,DE
n3452102021,craft_cluster,48.70452,9.14152,0,DE
n3154657751,craft_cluster,48.70442,9.14376,0,DE
n5876792110,craft_cluster,48.72258,9.14598,0,DE
n2388723890,craft_cluster,48.71186,9.14990,0,DE
n85553751,institution,48.72191,9.16266,0,DE
n5980030814,craft_cluster,48.67424,9.18333,0,DE
n13838092676,craft_cluster,48.67671,9.19602,0,DE
n6153762736,craft_cluster,48.68550,9.17638,0,DE
n13838092698,craft_cluster,48.67668,9.20229,0,DE
n2726506758,institution,48.67296,9.21332,0,DE
n5740749039,craft_cluster,48.67701,9.20394,0,DE
n6153664162,craft_cluster,48.67431,9.21607,0,DE
n6852505206,craft_cluster,48.67214,9.22556,0,DE
n1309650662,market,48.67879,9.21806,0,DE
n4104677707,craft_cluster,48.67906,9.21810,0,DE
n4104736035,craft_cluster,48.67971,9.21843,0,DE
n5911068539,craft_cluster,48.67701,9.21645,0,DE
n7279642565,craft_cluster,48.67716,9.21634,0,DE
n9162285727,craft_cluster,48.67845,9.21664,0,DE
n4411637553,craft_cluster,48.67877,9.22113,0,DE
n12716917652,craft_cluster,48.72215,9.18720,0,DE
n12715659883,craft_cluster,48.72217,9.19664,0,DE
n4909637472,craft_cluster,48.70122,9.21395,0,DE
n8997978976,craft_cluster,48.69957,9.21067,0,DE
n8978491250,craft_cluster,48.70353,9.20788,0,DE
n4114819163,institution,48.70099,9.21604,0,DE
n7590530984,craft_cluster,48.69678,9.21597,0,DE
n4906651580,craft_cluster,48.70323,9.22007,0,DE
n6269723181,craft_cluster,48.72167,9.20899,0,DE
n12714449312,craft_cluster,48.72143,9.20839,0,DE
n13152851821,craft_cluster,48.72699,9.12323,0,DE
n13152851828,craft_cluster,48.72624,9.12282,0,DE
n3165605440,institution,48.72735,9.13450,0,DE
n2892778434,market,48.72755,9.14646,0,DE
n3128065574,craft_cluster,48.72526,9.14354,0,DE
n3826450862,craft_cluster,48.72708,9.14784,0,DE
n5375481039,craft_cluster,48.72886,9.14650,0,DE
n7066633901,craft_cluster,48.72644,9.14702,0,DE
n8968197198,craft_cluster,48.72776,9.14525,0,DE
n8968600957,craft_cluster,48.72858,9.14631,0,DE
n8972433485,craft_cluster,48.72789,9.14726,0,DE
n9677201377,craft_cluster,48.72601,9.14424,0,DE
n10577633416,craft_cluster,48.74135,9.12886,0,DE
n11970612357,institution,48.74179,9.12844,0,DE
n4016189870,craft_cluster,48.74045,9.13056,0,DE
n11933160486,craft_cluster,48.74100,9.13028,0,DE
n5714104281,craft_cluster,48.74560,9.13542,0,DE
n10583703425,craft_cluster,48.74479,9.13409,0,DE
n5575644152,craft_cluster,48.72736,9.15047,0,DE
n9465409132,craft_cluster,48.72717,9.15161,0,DE
n8831630128,market,48.73419,9.15306,0,DE
n8883408456,craft_cluster,48.72964,9.15399,0,DE
n1649328251,craft_cluster,48.73107,9.15752,0,DE
n7029713628,craft_cluster,48.73286,9.15839,0,DE
n5985007286,institution,48.72323,9.16242,0,DE
n4274063733,craft_cluster,48.74574,9.16329,0,DE
n11020038699,craft_cluster,48.74371,9.16836,0,DE
n11020091015,craft_cluster,48.74429,9.16845,0,DE
n2401797762,craft_cluster,48.74676,9.17116,0,DE
n4703139089,craft_cluster,48.74843,9.17019,0,DE
n4902498974,craft_cluster,48.74709,9.16857,0,DE
n5433240159,craft_cluster,48.74547,9.16941,0,DE
n5800656524,craft_cluster,48.74651,9.17076,0,DE
n6300828285,craft_cluster,48.74734,9.17001,0,DE
n8541843240,craft_cluster,48.74511,9.17252,0,DE
n8215300975,craft_cluster,48.77483,9.13972,0,DE
n5710584361,craft_cluster,48.75796,9.14935,0,DE
n11067018334,craft_cluster,48.76031,9.15434,0,DE
n11961420623,craft_cluster,48.76077,9.15342,0,DE
n3689058031,craft_cluster,48.75968,9.16167,0,DE
n3689069020,craft_cluster,48.76027,9.15981,0,DE
n3449211490,craft_cluster,48.75310,9.17053,0,DE
n11708256357,craft_cluster,48.74908,9.17211,0,DE
n7039386174,craft_cluster,48.76821,9.15469,0,DE
n11961336726,craft_cluster,48.76316,9.16172,0,DE
n3756053086,craft_cluster,48.77449,9.14947,0,DE
n3772234743,craft_cluster,48.77011,9.15144,0,DE
n3799487357,craft_cluster,48.77450,9.14917,0,DE
n4050870957,craft_cluster,48.77380,9.15405,0,DE
n4202439073,craft_cluster,48.77383,9.15287,0,DE
n6375955830,craft_cluster,48.77247,9.15536,0,DE
n7647170341,craft_cluster,48.77494,9.14943,0,DE
n8358231789,craft_cluster,48.77505,9.15295,0,DE
n12083643134,craft_cluster,48.77388,9.15402,0,DE
n3772341856,craft_cluster,48.77137,9.16053,0,DE
n3837225964,craft_cluster,48.76895,9.16164,0,DE
n5478238418,institution,48.77102,9.16104,0,DE
n8118410166,market,48.77383,9.15563,0,DE
n13684945701,institution,48.77147,9.15993,0,DE
n10262369349,market,48.76417,9.16824,0,DE
n11052216165,craft_cluster,48.76362,9.16595,0,DE
n11961336728,craft_cluster,48.76322,9.16207,0,DE
n276536508,institution,48.76381,9.17074,0,DE
n1883010257,craft_cluster,48.76276,9.17178,0,DE
n3384960148,craft_cluster,48.76469,9.16930,0,DE
n4498605891,institution,48.76424,9.17144,0,DE
n6265736192,craft_cluster,48.76369,9.16943,0,DE
n7198387542,institution,48.76516,9.16923,0,DE
n11240558539,market,48.76308,9.17194,0,DE
n13317555001,craft_cluster,48.76513,9.17254,0,DE
n13937620387,craft_cluster,48.76276,9.17183,0,DE
n5462887159,craft_cluster,48.77229,9.16804,0,DE
n7625738656,craft_cluster,48.77276,9.16767,0,DE
n12517049056,craft_cluster,48.77123,9.16332,0,DE
n13354307790,craft_cluster,48.77112,9.16340,0,DE
n3394486717,institution,48.77314,9.16879,0,DE
n6101206362,craft_cluster,48.77216,9.17059,0,DE
n9794477094,craft_cluster,48.77027,9.17414,0,DE
n10557426617,craft_cluster,48.77400,9.17420,0,DE
n12252515306,craft_cluster,48.77378,9.17057,0,DE
n13081550819,institution,48.72276,9.17834,0,DE
n10589006269,craft_cluster,48.72534,9.19276,0,DE
n10589006270,craft_cluster,48.72535,9.19278,0,DE
n2657304701,craft_cluster,48.73642,9.17667,0,DE
n6269687745,craft_cluster,48.72325,9.20778,0,DE
n6269687746,craft_cluster,48.72316,9.20757,0,DE
n10814893003,craft_cluster,48.72322,9.22557,0,DE
n1992629354,craft_cluster,48.74596,9.21176,0,DE
n2130676707,craft_cluster,48.74495,9.21196,0,DE
n8797202863,craft_cluster,48.74007,9.21966,0,DE
n3700062610,craft_cluster,48.76748,9.17518,0,DE
n4621871273,craft_cluster,48.76349,9.17652,0,DE
n8988232026,craft_cluster,48.76790,9.18039,0,DE
n8988232027,craft_cluster,48.76779,9.18029,0,DE
n12841662990,craft_cluster,48.76411,9.17561,0,DE
n13938384619,craft_cluster,48.76368,9.17608,0,DE
n1668976090,institution,48.76896,9.17753,0,DE
n1779626555,institution,48.77265,9.17628,0,DE
n1779626590,institution,48.77259,9.17623,0,DE
n2143176524,market,48.77128,9.17833,0,DE
n3836183967,craft_cluster,48.77067,9.17954,0,DE
n6263439774,institution,48.77298,9.17695,0,DE
n8318832471,institution,48.77429,9.17765,0,DE
n12555858034,craft_cluster,48.76944,9.17795,0,DE
n12570884264,craft_cluster,48.76922,9.17792,0,DE
n13081530707,institution,48.77242,9.17643,0,DE
n13752780701,craft_cluster,48.77374,9.17714,0,DE
n1728660954,craft_cluster,48.77383,9.18381,0,DE
n1729362320,craft_cluster,48.77352,9.18262,0,DE
n1729362340,craft_cluster,48.77349,9.18272,0,DE
n3452298775,institution,48.77013,9.18622,0,DE
n3474595431,institution,48.77019,9.18614,0,DE
n3797297180,institution,48.77315,9.18671,0,DE
n3797299350,craft_cluster,48.77038,9.18713,0,DE
n3829549462,craft_cluster,48.77140,9.18233,0,DE
n3888437443,craft_cluster,48.77339,9.18457,0,DE
n3895839064,craft_cluster,48.77480,9.18592,0,DE
n4822303315,craft_cluster,48.77432,9.18400,0,DE
n5492933131,institution,48.77314,9.18674,0,DE
n5692358667,craft_cluster,48.77006,9.18599,0,DE
n6153054084,craft_cluster,48.77423,9.18425,0,DE
n6227576738,craft_cluster,48.77475,9.18616,0,DE
n9137336697,craft_cluster,48.77016,9.18680,0,DE
n11848282448,craft_cluster,48.77372,9.18216,0,DE
n13645359152,craft_cluster,48.77490,9.18605,0,DE
n13777184803,craft_cluster,48.77352,9.18383,0,DE
n581972522,institution,48.77471,9.20328,0,DE
n8183993103,institution,48.77472,9.20320,0,DE
n4456372589,craft_cluster,48.78697,9.02141,0,DE
n6426894496,craft_cluster,48.78711,9.03649,0,DE
n12115484105,craft_cluster,48.79034,9.06583,0,DE
n4162668294,craft_cluster,48.79863,9.06115,0,DE
n4162668295,craft_cluster,48.79961,9.06325,0,DE
n8191562854,craft_cluster,48.79933,9.06114,0,DE
n1705174978,institution,48.79920,9.06405,0,DE
n7471202266,institution,48.81859,9.02315,0,DE
n12348339755,craft_cluster,48.81663,9.02004,0,DE
n7027181136,craft_cluster,48.81963,9.02512,0,DE
n11418123858,craft_cluster,48.80581,9.05641,0,DE
n6034200575,craft_cluster,48.82193,9.06150,0,DE
n3506762963,institution,48.82668,9.06704,0,DE
n3876998948,craft_cluster,48.82655,9.06675,0,DE
n6036838126,craft_cluster,48.82274,9.06764,0,DE
n6068729668,craft_cluster,48.82474,9.06680,0,DE
n13357558801,craft_cluster,48.82722,9.06571,0,DE
n13800907436,craft_cluster,48.82741,9.06861,0,DE
n2981792800,institution,48.78594,9.08698,0,DE
n12662260777,institution,48.78708,9.08340,0,DE
n10776628555,craft_cluster,48.80180,9.07131,0,DE
n1421019010,craft_cluster,48.80161,9.08610,0,DE
n1421029226,craft_cluster,48.80197,9.09224,0,DE
n1422587812,craft_cluster,48.80573,9.10928,0,DE
n1424160571,craft_cluster,48.81397,9.10681,0,DE
n1424160576,craft_cluster,48.81423,9.10739,0,DE
n1424160579,craft_cluster,48.81419,9.10720,0,DE
n1424160581,craft_cluster,48.81353,9.10733,0,DE
n1424160588,craft_cluster,48.81423,9.10676,0,DE
n9957489037,craft_cluster,48.80394,9.11371,0,DE
n1376024683,craft_cluster,48.81432,9.11451,0,DE
n1376024869,craft_cluster,48.81382,9.11533,0,DE
n1424160589,craft_cluster,48.81462,9.10654,0,DE
n1375626271,craft_cluster,48.81476,9.11253,0,DE
n1387682016,craft_cluster,48.81630,9.11067,0,DE
n1420928919,institution,48.81567,9.11378,0,DE
n4818860973,craft_cluster,48.83754,9.03463,0,DE
n11018212472,craft_cluster,48.83716,9.03943,0,DE
n3324727579,institution,48.84531,9.02987,0,DE
n6143280029,craft_cluster,48.84358,9.02812,0,DE
n6034200572,craft_cluster,48.82887,9.06573,0,DE
n6034200562,craft_cluster,48.82794,9.07048,0,DE
n3541878441,craft_cluster,48.85370,9.08958,0,DE
n385095277,institution,48.85333,9.08994,0,DE
n4589574100,craft_cluster,48.83310,9.11674,0,DE
n3541996809,craft_cluster,48.85574,9.08953,0,DE
n7119123900,craft_cluster,48.85456,9.09503,0,DE
n7876251597,craft_cluster,48.85468,9.09116,0,DE
n13533307301,craft_cluster,48.85484,9.10491,0,DE
n2543026417,craft_cluster,48.77798,9.12499,0,DE
n5403184146,craft_cluster,48.77874,9.12739,0,DE
n9098897605,craft_cluster,48.78390,9.14695,0,DE
n12613442392,craft_cluster,48.77696,9.15380,0,DE
n1842870015,craft_cluster,48.78167,9.15719,0,DE
n2067275395,craft_cluster,48.77782,9.15866,0,DE
n2068423683,craft_cluster,48.77688,9.15935,0,DE
n2084418992,craft_cluster,48.77685,9.16091,0,DE
n3328512376,institution,48.77614,9.15639,0,DE
n3375062193,craft_cluster,48.78028,9.15841,0,DE
n3896463894,craft_cluster,48.77569,9.16072,0,DE
n3914263225,craft_cluster,48.78066,9.15951,0,DE
n3979558571,craft_cluster,48.77985,9.15954,0,DE
n6934149625,craft_cluster,48.77941,9.16154,0,DE
n8756131684,craft_cluster,48.77599,9.16055,0,DE
n9152956426,institution,48.77632,9.16165,0,DE
n9666892412,craft_cluster,48.77632,9.15997,0,DE
n11691560779,craft_cluster,48.77941,9.15847,0,DE
n3387796094,craft_cluster,48.78381,9.15857,0,DE
n4353240794,craft_cluster,48.78272,9.15949,0,DE
n5905830008,craft_cluster,48.78205,9.16046,0,DE
n9407460978,craft_cluster,48.78185,9.15765,0,DE
n1272617735,craft_cluster,48.77683,9.16432,0,DE
n2084522074,craft_cluster,48.77756,9.16217,0,DE
n2084529579,craft_cluster,48.77769,9.16230,0,DE
n2559494145,craft_cluster,48.78023,9.16696,0,DE
n11049083332,craft_cluster,48.78165,9.16396,0,DE
n11688327860,institution,48.78045,9.16268,0,DE
n5561268619,institution,48.77816,9.17159,0,DE
n10126615696,institution,48.77649,9.17363,0,DE
n11339132569,craft_cluster,48.77642,9.17443,0,DE
n2085799495,craft_cluster,48.78679,9.16817,0,DE
n6548259395,craft_cluster,48.78187,9.16530,0,DE
n9235673428,institution,48.78479,9.16341,0,DE
n11158536700,craft_cluster,48.78304,9.16742,0,DE
n2520722652,institution,48.79149,9.15568,0,DE
n4403337093,craft_cluster,48.80658,9.14969,0,DE
n4121966889,craft_cluster,48.81078,9.15736,0,DE
n12399891130,craft_cluster,48.81359,9.15888,0,DE
n9781510756,institution,48.80541,9.17406,0,DE
n268102555,institution,48.81422,9.16804,0,DE
n2792493076,craft_cluster,48.81267,9.16548,0,DE
n3665261550,institution,48.81335,9.16838,0,DE
n3665261551,institution,48.81426,9.16735,0,DE
n3665261555,institution,48.81344,9.16830,0,DE
n8280491650,craft_cluster,48.80994,9.16377,0,DE
n3877209304,craft_cluster,48.81843,9.16962,0,DE
n4633275555,craft_cluster,48.82035,9.16967,0,DE
n12014407399,craft_cluster,48.81882,9.16985,0,DE
n274544264,institution,48.77699,9.17798,0,DE
n281904515,institution,48.77697,9.17962,0,DE
n353723491,institution,48.77686,9.17996,0,DE
n2849084801,institution,48.77717,9.17924,0,DE
n4947312321,market,48.77650,9.18081,0,DE
n4986263386,market,48.77520,9.17843,0,DE
n10692623285,craft_cluster,48.77914,9.17792,0,DE
n11460012203,institution,48.77978,9.17901,0,DE
n6370779093,institution,48.77558,9.18183,0,DE
n9232530241,institution,48.77614,9.18219,0,DE
n1664004204,craft_cluster,48.78466,9.17759,0,DE
n6624563078,institution,48.78349,9.17864,0,DE
n7470709606,institution,48.78281,9.18109,0,DE
n4238297189,institution,48.77778,9.18867,0,DE
n2680215844,craft_cluster,48.78723,9.19233,0,DE
n12233061949,craft_cluster,48.78523,9.20031,0,DE
n5281346792,institution,48.78989,9.18353,0,DE
n6725115132,craft_cluster,48.79331,9.18430,0,DE
n10565931910,craft_cluster,48.79078,9.18383,0,DE
n4307258907,institution,48.79981,9.17768,0,DE
n11795961334,craft_cluster,48.79609,9.18151,0,DE
n11795961335,craft_cluster,48.79611,9.18151,0,DE
n11795961336,craft_cluster,48.79583,9.18081,0,DE
n11513816863,institution,48.79992,9.18606,0,DE
n2321222158,craft_cluster,48.79213,9.20077,0,DE
n6116808354,craft_cluster,48.79143,9.20011,0,DE
n13985398801,craft_cluster,48.79147,9.20007,0,DE
n611922459,craft_cluster,48.77607,9.20446,0,DE
n2084144105,craft_cluster,48.77964,9.20770,0,DE
n4438901785,craft_cluster,48.78091,9.20765,0,DE
n9217095889,craft_cluster,48.78116,9.20550,0,DE
n3303328870,institution,48.78177,9.20486,0,DE
n4353240795,craft_cluster,48.78222,9.20764,0,DE
n4353274422,institution,48.78203,9.20714,0,DE
n6076485442,institution,48.78442,9.20665,0,DE
n7217163650,institution,48.78526,9.20165,0,DE
n11766476595,craft_cluster,48.78767,9.20772,0,DE
n12115670709,craft_cluster,48.78278,9.20185,0,DE
n12160670804,craft_cluster,48.78458,9.20202,0,DE
n1725914374,craft_cluster,48.78391,9.20813,0,DE
n3923905800,craft_cluster,48.78616,9.20988,0,DE
n3923905802,craft_cluster,48.78623,9.21035,0,DE
n3924042449,craft_cluster,48.78666,9.20871,0,DE
n3924042454,craft_cluster,48.78629,9.20905,0,DE
n5246381963,market,48.78392,9.20992,0,DE
n4507790636,craft_cluster,48.78408,9.21721,0,DE
n2321222159,institution,48.79231,9.20254,0,DE
n4559432791,craft_cluster,48.79419,9.20208,0,DE
n279141714,institution,48.80050,9.20574,0,DE
n6344560488,craft_cluster,48.80090,9.21406,0,DE
n3009077545,craft_cluster,48.80089,9.22630,0,DE
n5041205478,craft_cluster,48.80036,9.22689,0,DE
n3294412292,institution,48.81028,9.17809,0,DE
n6263524718,institution,48.81031,9.17904,0,DE
n3372362182,institution,48.81013,9.18763,0,DE
n3665261552,institution,48.80979,9.18232,0,DE
n6593320503,craft_cluster,48.80803,9.19980,0,DE
n6593320504,craft_cluster,48.80803,9.19991,0,DE
n13020363462,craft_cluster,48.81557,9.17588,0,DE
n11191109112,craft_cluster,48.81694,9.19575,0,DE
n2153408073,craft_cluster,48.81286,9.20756,0,DE
n2458106635,craft_cluster,48.80881,9.21280,0,DE
n3663364947,craft_cluster,48.80459,9.21471,0,DE
n3683495731,craft_cluster,48.80586,9.21439,0,DE
n3779937522,market,48.80483,9.21468,0,DE
n3839964825,craft_cluster,48.80545,9.21606,0,DE
n3848398835,craft_cluster,48.80394,9.21487,0,DE
n4166558342,craft_cluster,48.80606,9.21454,0,DE
n5734805745,craft_cluster,48.80490,9.21562,0,DE
n5734805746,craft_cluster,48.80489,9.21554,0,DE
n13104174264,craft_cluster,48.80246,9.21874,0,DE
n13507527928,craft_cluster,48.80638,9.21534,0,DE
n5040899833,craft_cluster,48.80166,9.22666,0,DE
n5040899834,craft_cluster,48.80186,9.22684,0,DE
n5042251623,craft_cluster,48.80183,9.22520,0,DE
n5047393733,craft_cluster,48.80155,9.22191,0,DE
n5049950315,craft_cluster,48.80270,9.22623,0,DE
n5059489505,craft_cluster,48.80299,9.22467,0,DE
n5857137221,craft_cluster,48.80565,9.22213,0,DE
n12658481098,craft_cluster,48.80722,9.22284,0,DE
n10586704356,craft_cluster,48.81192,9.21769,0,DE
n12672485981,craft_cluster,48.81134,9.22351,0,DE
n2150117161,craft_cluster,48.81656,9.20830,0,DE
n4203244544,craft_cluster,48.82195,9.20809,0,DE
n4203244546,craft_cluster,48.82179,9.20885,0,DE
n4203244549,craft_cluster,48.82172,9.20842,0,DE
n767116789,institution,48.81930,9.21989,0,DE
n2731625021,craft_cluster,48.82055,9.21798,0,DE
n3714461002,institution,48.81722,9.22275,0,DE
n13084021745,craft_cluster,48.84716,9.13193,0,DE
n13386302729,craft_cluster,48.83657,9.16005,0,DE
n5548131060,craft_cluster,48.83219,9.17014,0,DE
n1581472981,craft_cluster,48.84577,9.15776,0,DE
n1581473028,craft_cluster,48.84634,9.15663,0,DE
n3840018247,craft_cluster,48.84276,9.15683,0,DE
n3733569149,craft_cluster,48.84735,9.15654,0,DE
n7216101252,craft_cluster,48.84814,9.15595,0,DE
n3840018248,craft_cluster,48.84919,9.16249,0,DE
n3840018255,craft_cluster,48.84899,9.16215,0,DE
n1756178270,craft_cluster,48.83376,9.17593,0,DE
n3614473694,market,48.83064,9.17804,0,DE
n5573822813,institution,48.83081,9.17530,0,DE
n5604271206,craft_cluster,48.83173,9.19043,0,DE
n3465713218,craft_cluster,48.83974,9.19988,0,DE
n12752881256,craft_cluster,48.83586,9.20316,0,DE
n571271377,craft_cluster,48.86447,9.18195,0,DE
n3900668986,craft_cluster,48.86144,9.18491,0,DE
n5198970633,craft_cluster,48.86171,9.18233,0,DE
n11052625605,craft_cluster,48.86524,9.18282,0,DE
n2611240290,institution,48.86686,9.19064,0,DE
n5039123936,craft_cluster,48.86669,9.19301,0,DE
n5039123938,craft_cluster,48.86676,9.19331,0,DE
n7398105833,craft_cluster,48.86069,9.19115,0,DE
n2611240327,institution,48.86715,9.18833,0,DE
n5039123937,craft_cluster,48.86753,9.19320,0,DE
n1437434083,institution,48.89140,8.85146,0,DE
n8622734914,craft_cluster,48.88757,8.85074,0,DE
n13273519927,craft_cluster,48.90789,8.84895,0,DE
n13759698977,institution,48.90730,8.84884,0,DE
n379046385,craft_cluster,48.94042,8.83948,0,DE
n373478029,institution,48.94629,8.84188,0,DE
n11625863518,craft_cluster,48.95034,8.84287,0,DE
n1415947470,institution,48.96294,8.82915,0,DE
n1939411216,craft_cluster,48.89481,8.93864,0,DE
n1951499955,craft_cluster,48.89425,8.93909,0,DE
n1974156801,craft_cluster,48.89368,8.93930,0,DE
n14051769944,craft_cluster,48.91441,8.94497,0,DE
n1190761080,craft_cluster,48.93027,8.95132,0,DE
n600913034,institution,48.93089,8.95755,0,DE
n6443670425,craft_cluster,48.93228,8.95536,0,DE
n10908785666,craft_cluster,48.93207,8.95627,0,DE
n3244415353,institution,48.93105,8.95968,0,DE
n7724513331,craft_cluster,48.93099,8.95912,0,DE
n7869868210,craft_cluster,48.93083,8.96039,0,DE
n11516953523,craft_cluster,48.93206,8.96427,0,DE
n8691585608,craft_cluster,48.88093,8.96757,0,DE
n7131569867,craft_cluster,48.88630,9.00185,0,DE
n13660843040,craft_cluster,48.91630,8.98409,0,DE
n4007333551,craft_cluster,48.93610,8.91435,0,DE
n4023177599,craft_cluster,48.95437,8.91812,0,DE
n4020564010,institution,48.93318,8.95675,0,DE
n4132843440,craft_cluster,48.93385,8.95912,0,DE
n994959028,institution,48.95501,8.98744,0,DE
n4265967689,craft_cluster,48.96016,9.01574,0,DE
n1347685614,institution,49.00034,8.81088,0,DE
n1347685619,institution,49.00026,8.81149,0,DE
n4019388272,craft_cluster,49.00026,8.81457,0,DE
n4019389358,craft_cluster,49.00028,8.81374,0,DE
n5030725131,market,49.00070,8.81162,0,DE
n5537332822,craft_cluster,49.07777,8.84135,0,DE
n559139897,craft_cluster,49.08616,8.84870,0,DE
n7433080253,craft_cluster,49.06701,8.89442,0,DE
n294112678,craft_cluster,48.99986,8.96083,0,DE
n6416926889,craft_cluster,49.02644,8.91709,0,DE
n8468859380,craft_cluster,49.05830,8.92366,0,DE
