country,place,kind,lat,lon,score,on printed map,printed rank,archetypes,whs,sources
Spain,Algeciras,settlement,36.1333,-5.4505,30,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Ribeira,settlement,42.7381,-8.4411,30,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Banyoles,settlement,42.1167,2.7667,30,no,,"A10, A11",0,"ghsl-ucdb, osm, wikidata"
Spain,Roquetas de Mar,settlement,36.7642,-2.6147,29,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Azuqueca de Henares,settlement,40.5657,-3.2675,29,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Valdemoro,settlement,40.1908,-3.6789,29,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Ubrique,settlement,36.6778,-5.446,29,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Montilla,settlement,37.5863,-4.638,29,no,,"A11, A10",0,"ghsl-ucdb, osm, wikidata"
Spain,Vinaròs,settlement,40.4703,0.4756,29,no,,"A11, A9",0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Pájara,settlement,28.3504,-14.1076,29,no,,"A11, A9",0,"ghsl-ucdb, osm, wdpa"
Spain,Torrox,settlement,36.7579,-3.9523,29,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Nigrán,settlement,42.1415,-8.8066,28,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Ontinyent,settlement,38.8219,-0.606,28,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Mataró,settlement,41.5421,2.4445,28,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Chiclana de la Frontera,settlement,36.4198,-6.1437,28,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Ciutadella,settlement,40.0011,3.8414,28,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Adra,settlement,36.7483,-3.0208,28,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Totana,settlement,37.7688,-1.5023,28,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Fuengirola,settlement,36.54,-4.6247,28,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Baza,settlement,37.4907,-2.7726,27,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Santa Uxía de Ribeira,settlement,42.5535,-8.9909,27,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Morón de la Frontera,settlement,37.1208,-5.454,27,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Ciudad Real,settlement,38.9863,-3.9291,27,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Gernika-Lumo,settlement,43.3167,-2.6833,27,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Bétera,settlement,39.5911,-0.4615,27,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Cabañeros,site,39.4308,-4.4644,27,no,,"A9, A11",0,"cuisine, osm, wdpa, wikidata"
Spain,La Carolina,settlement,38.2756,-3.6153,27,no,,A11,0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
Spain,Crevillente,settlement,38.2499,-0.8097,27,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Vilaseca,settlement,42.0617,2.2553,27,no,,A10,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Esparreguera,settlement,41.5381,1.8702,27,no,,"A11, A10",0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Estepona,settlement,36.4276,-5.1459,27,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Almoradí,settlement,38.1088,-0.792,26,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Cullera,settlement,39.1667,-0.25,26,no,,A11,0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
Spain,Hellín,settlement,38.5106,-1.701,26,no,,"A11, A10",0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Berja,settlement,36.8469,-2.9497,26,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Santa Pola,settlement,38.1917,-0.5658,26,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,San Roque,settlement,36.2098,-5.3845,26,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Carlet,settlement,39.2266,-0.5214,26,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Alborán,site,35.9239,-3.0543,26,no,,A9,0,"wdpa, wikidata"
Spain,Amposta,settlement,40.7099,0.5786,26,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,El Escorial,settlement,40.5825,-4.1285,26,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,El Vendrell,settlement,41.2167,1.5333,26,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Villena,settlement,38.6373,-0.8657,26,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Almendralejo,settlement,38.6832,-6.4075,25,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Amorebieta,settlement,43.2167,-2.7333,25,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Rojales,settlement,38.088,-0.7254,25,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Almansa,settlement,38.8692,-1.0971,25,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Mazarrón,settlement,37.5992,-1.3149,25,no,,A11,1,"ghsl-ucdb, osm, unesco-whs, wikidata"
Spain,Sant Feliu de Guíxols,settlement,41.7833,3.0333,25,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Villanueva de la Cañada,settlement,40.4469,-4.0043,25,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,La Roda,settlement,39.2073,-2.1572,25,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,La Solana,settlement,38.9442,-3.2381,25,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Archena,settlement,38.1163,-1.3004,25,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Yecla,settlement,38.6136,-1.1147,25,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Altea,settlement,38.5988,-0.0515,25,no,,"A11, A9",0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Salou,settlement,41.0766,1.1416,25,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Seseña,settlement,40.1047,-3.6979,24,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Puente-Genil,settlement,37.3894,-4.7669,24,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Carcaixent,settlement,39.1218,-0.4481,24,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Arcos de la Frontera,settlement,36.7507,-5.8106,24,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,El Puerto de Santa María,settlement,36.5939,-6.233,24,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Manzanares,settlement,38.9992,-3.3699,24,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Algemesí,settlement,39.1904,-0.4357,24,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,El Arahal,settlement,37.2627,-5.5453,24,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Lucena,settlement,37.4088,-4.4852,24,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Agüimes,settlement,27.9054,-15.4461,24,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Villajoyosa,settlement,38.5075,-0.2335,23,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Pollença,settlement,39.8768,3.0163,23,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Torredembarra,settlement,41.145,1.3986,23,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Martos,settlement,37.7211,-3.9726,23,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Las Gabias,settlement,37.1355,-3.6703,23,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,San Fernando,settlement,36.4759,-6.1982,23,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Marbella,settlement,36.5154,-4.8858,23,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Montijo,settlement,38.9084,-6.6178,23,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Arrecife,settlement,28.963,-13.5477,23,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Sant Celoni,settlement,41.6892,2.4897,23,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,San Bartolomé de Tirajana,settlement,27.9248,-15.5733,23,no,,"A9, A11",0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
Spain,Baena,settlement,37.6167,-4.3224,23,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Ibi,settlement,38.6253,-0.5723,22,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,La Pobla de Vallbona,settlement,39.5975,-0.5547,22,no,,"A11, A10",0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Picassent,settlement,39.3635,-0.4595,22,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Tordera,settlement,41.6991,2.7189,22,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Palma del Río,settlement,37.7002,-5.2812,22,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Puertollano,settlement,38.6871,-4.1073,22,no,,A11,0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
Spain,L'Eliana,settlement,39.5667,-0.5333,22,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Javea,settlement,38.7833,0.1667,22,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Dos Hermanas,settlement,37.2829,-5.9209,22,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Ayamonte,settlement,37.2133,-7.4081,22,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Lebrija,settlement,36.9208,-6.0753,21,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,San Pedro Alcántara,settlement,36.4884,-4.9912,21,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,La Oliva,settlement,28.6105,-13.9291,21,no,,"A11, A9",0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Valdepeñas,settlement,38.7621,-3.3848,21,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Llíria,settlement,39.6289,-0.5978,21,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Tacoronte,settlement,28.4769,-16.4102,21,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Tías,settlement,28.9611,-13.645,21,no,,A11,0,"ghsl-ucdb, osm"
Spain,Mula,settlement,38.041,-1.4901,20,no,,,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Moguer,settlement,37.2756,-6.8385,20,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Mungia,settlement,43.3546,-2.8452,20,no,,"A11, A10",0,"ghsl-ucdb, osm, wikidata"
Spain,Benalmádena,settlement,36.5961,-4.5727,20,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Pilar de la Horadada,settlement,37.8659,-0.7926,20,no,,,0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Sueca,settlement,39.2026,-0.3111,19,no,,,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Aspe,settlement,38.3451,-0.7672,19,no,,,0,"ghsl-ucdb, osm, wikidata"
Spain,Priego de Córdoba,settlement,37.4381,-4.1952,19,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Cabra,settlement,37.4725,-4.4421,19,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,San Javier,settlement,37.8063,-0.8374,18,no,,,0,"ghsl-ucdb, osm, wikidata"
Spain,La Orotava,settlement,28.3908,-16.5231,18,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Chipiona,settlement,36.7366,-6.437,18,no,,"A11, A10",0,"ghsl-ucdb, osm, wikidata"
Spain,Sitges,settlement,41.2351,1.8119,18,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,La Unión,settlement,37.6191,-0.878,18,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Rincón de la Victoria,settlement,36.7171,-4.2758,18,no,,"A11, A10",0,"ghsl-ucdb, osm, wikidata"
Spain,Santa Lucía,settlement,27.9117,-15.5407,18,no,,A9,0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
Spain,Los Alcázares,settlement,37.7443,-0.8504,18,no,,,0,"ghsl-ucdb, osm, wikidata"
Spain,Bailén,settlement,38.0964,-3.7779,18,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Q124157522,site,40.9771,-0.842,18,no,,A10,0,"cuisine, osm, wikidata"
Spain,Nerja,settlement,36.7528,-3.8744,18,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,El Ejido,settlement,36.7763,-2.8146,18,no,,A11,0,"cuisine, ghsl-ucdb, osm, wdpa, wikidata"
Spain,San Pedro del Pinatar,settlement,37.8357,-0.791,17,no,,,0,"ghsl-ucdb, osm, wikidata"
Spain,Durango,settlement,43.1712,-2.6338,17,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Manlleu,settlement,42.0023,2.2848,17,no,,"A11, A10",0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,la Nucia,settlement,38.6137,-0.1269,17,no,,,0,"ghsl-ucdb, osm, wikidata"
Spain,Linares,settlement,38.0952,-3.636,17,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Candelaria,settlement,28.3548,-16.3727,17,no,,"A11, A10",0,"ghsl-ucdb, osm, wikidata"
Spain,Osuna,settlement,37.2376,-5.1031,17,no,,,0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Puerto de la Cruz,settlement,28.4169,-16.5509,17,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Atamaría,settlement,37.5999,-0.8068,16,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Sant Pere de Ribes,settlement,41.2604,1.7739,16,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Tarifa,settlement,36.0139,-5.607,16,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Arenys de Mar,settlement,41.5819,2.5494,16,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Don Benito,settlement,38.9563,-5.8616,16,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Olesa de Montserrat,settlement,41.5437,1.8941,16,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Icod de los Vinos,settlement,28.3724,-16.7119,16,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Puerto Real,settlement,36.5282,-6.1901,16,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Conil de la Frontera,settlement,36.2772,-6.0885,16,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Carmona,settlement,37.4712,-5.6461,16,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Lloret de Mar,settlement,41.6999,2.8457,16,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Coín,settlement,36.6595,-4.7564,15,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Calella,settlement,41.6138,2.6542,15,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Palamós,settlement,41.8484,3.1291,15,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Rota,settlement,36.6236,-6.36,14,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Alcalá la Real,settlement,37.4614,-3.923,14,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Cártama,settlement,36.7107,-4.633,14,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Arona,settlement,28.0996,-16.681,14,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Telde,settlement,27.9924,-15.4192,14,no,,A11,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Santafé,settlement,37.1886,-3.7189,13,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Torremolinos,settlement,36.6204,-4.4998,13,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Écija,settlement,37.5422,-5.0826,13,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Ceuta,settlement,35.8892,-5.3204,13,no,,,0,"ghsl-ucdb, osm, wikidata"
Spain,Cartaya,settlement,37.2811,-7.1507,13,no,,A11,0,"ghsl-ucdb, osm, wdpa, wikidata"
Spain,Sant Antoni de Portmany,settlement,38.9807,1.3036,12,no,,A11,0,"ghsl-ucdb, osm"
Spain,Ermua,settlement,43.1872,-2.5026,12,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Los Palacios y Villafranca,settlement,37.1618,-5.9243,12,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Alhaurín de la Torre,settlement,36.664,-4.5614,12,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Blanes,settlement,41.6742,2.7904,12,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Sant Carles de la Ràpita,settlement,40.6167,0.6,12,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Maspalomas,settlement,27.7606,-15.586,12,no,,,0,"cuisine, ghsl-ucdb, osm, wikidata"
Spain,Las Cabezas de San Juan,settlement,36.9838,-5.9393,11,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Mijas,settlement,36.5958,-4.6373,11,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Puerto del Rosario,settlement,28.5004,-13.8627,11,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Almuñécar,settlement,36.7325,-3.6917,11,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,San Isidro,settlement,28.0762,-16.558,10,no,,A11,0,"ghsl-ucdb, osm, wikidata"
Spain,Marchena,settlement,37.329,-5.4168,10,no,,,0,"ghsl-ucdb, osm, wikidata"
Sri Lanka,Dambulla,settlement,7.86,80.6517,100,yes,1.0,"A9, A2",3,"cuisine, ghsl-ucdb, unesco-whs, wdpa, wikidata"
Sri Lanka,Kandy,settlement,7.2906,80.6336,71,no,,,1,"cuisine, ghsl-ucdb, unesco-whs, wdpa, wikidata"
Sri Lanka,Vakarai,settlement,8.1333,81.4333,66,yes,8.0,A9,0,"cuisine, ghsl-ucdb, wdpa"
Sri Lanka,Mullaittivu,settlement,9.268,80.815,66,yes,3.0,A9,0,"ghsl-ucdb, wdpa"
Sri Lanka,Vavuniya,settlement,8.7514,80.4971,63,yes,10.0,A9,0,"ghsl-ucdb, wdpa"
Sri Lanka,Nuwara Eliya,settlement,6.9708,80.7829,60,yes,9.0,A9,1,"cuisine, ghsl-ucdb, unesco-whs, wdpa, wikidata"
Sri Lanka,Mannar,settlement,8.9894,79.8784,58,yes,6.0,A9,0,"ghsl-ucdb, wdpa, wikidata"
Sri Lanka,Kataragama,settlement,6.4134,81.3346,52,yes,5.0,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Sri Lanka,Galle,settlement,6.0461,80.2103,51,yes,7.0,A9,1,"cuisine, ghsl-ucdb, unesco-whs, wdpa, wikidata"
Sri Lanka,Pottuvil,settlement,6.8762,81.8267,49,no,,A9,0,"cuisine, ghsl-ucdb, wdpa"
Sri Lanka,Ratnapura,settlement,6.6858,80.4036,48,no,,A9,1,"cuisine, ghsl-ucdb, unesco-whs, wdpa"
Sri Lanka,Eravur Town,settlement,7.7782,81.6038,47,no,,A9,0,"cuisine, ghsl-ucdb, wdpa"
Sri Lanka,Ampara,settlement,7.2975,81.682,44,no,,A9,0,"cuisine, ghsl-ucdb, wdpa"
Sri Lanka,Matale,settlement,7.4698,80.6217,44,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Sri Lanka,Hambantota,settlement,6.1241,81.1185,44,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Sri Lanka,Badulla,settlement,6.9802,81.0577,43,no,,A9,0,"cuisine, ghsl-ucdb, wdpa"
Sri Lanka,Weligama,settlement,5.975,80.4297,43,no,,A9,0,"cuisine, ghsl-ucdb, wdpa"
Sri Lanka,Batticaloa,settlement,7.7102,81.6924,42,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Sri Lanka,Hatton,settlement,6.8916,80.5955,42,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Sri Lanka,Hanwella Ihala,settlement,6.9012,80.0852,42,yes,2.0,A12,0,"cuisine, ghsl-ucdb, wikidata"
Sri Lanka,Ambalantota,settlement,6.1196,81.0214,42,no,,A9,0,"cuisine, ghsl-ucdb, wdpa"
Sri Lanka,Bentota,settlement,6.426,79.9958,42,no,,A9,0,"cuisine, ghsl-ucdb, wdpa"
Sri Lanka,Negombo,settlement,7.2083,79.8358,42,no,,A12,0,"cuisine, ghsl-ucdb, wikidata"
Sri Lanka,Matara,settlement,5.9485,80.5353,42,no,,A12,0,"cuisine, ghsl-ucdb, wikidata"
Sri Lanka,Kalutara,settlement,6.5831,79.9593,42,no,,A12,0,"cuisine, ghsl-ucdb, wikidata"
Sri Lanka,Colombo,settlement,6.9355,79.8487,42,no,,A12,0,"cuisine, ghsl-ucdb"
Sri Lanka,Moratuwa,settlement,6.773,79.8816,42,no,,A12,0,"cuisine, ghsl-ucdb"
Sri Lanka,Maharagama,settlement,6.848,79.9265,42,no,,A12,0,"cuisine, ghsl-ucdb"
Sri Lanka,Kalmunai,settlement,7.409,81.8347,42,yes,4.0,A12,0,"cuisine, ghsl-ucdb"
Sri Lanka,Katunayaka,settlement,7.1699,79.8884,42,no,,A12,0,"cuisine, ghsl-ucdb"
Sri Lanka,Beliatta,settlement,6.0496,80.7325,42,no,,A12,0,"cuisine, ghsl-ucdb"
Sri Lanka,Ambalangoda,settlement,6.2355,80.0538,42,no,,A12,0,"cuisine, ghsl-ucdb"
Sri Lanka,Devinuwara,settlement,5.9283,80.5888,42,no,,A12,0,"cuisine, ghsl-ucdb"
Sri Lanka,Homagama,settlement,6.844,80.0024,42,no,,A12,0,"cuisine, ghsl-ucdb"
Sri Lanka,Beruwala,settlement,6.4788,79.9828,42,no,,A12,0,"cuisine, ghsl-ucdb"
Sri Lanka,Kandana,settlement,7.048,79.8937,42,no,,A12,0,"cuisine, ghsl-ucdb"
Sri Lanka,Ja Ela,settlement,7.0744,79.8919,42,no,,A12,0,"cuisine, ghsl-ucdb"
Sri Lanka,Kurunegala,settlement,7.4839,80.3683,42,no,,A12,0,"cuisine, ghsl-ucdb"
Sri Lanka,Gampola,settlement,7.1643,80.5696,42,no,,A12,0,"cuisine, ghsl-ucdb"
Sri Lanka,Kegalle,settlement,7.2523,80.3436,42,no,,A12,0,"cuisine, ghsl-ucdb"
Sri Lanka,Anuradhapura,settlement,8.3122,80.4131,37,no,,A9,1,"ghsl-ucdb, unesco-whs, wdpa, wikidata"
Sri Lanka,Trincomalee,settlement,8.5778,81.2289,36,no,,A9,0,"ghsl-ucdb, wdpa, wikidata"
Sri Lanka,Jaffna,settlement,9.6684,80.0074,26,yes,12.0,A9,0,"ghsl-ucdb, wdpa, wikidata"
Sri Lanka,Puttalam,settlement,8.0362,79.8283,23,yes,11.0,A9,0,"ghsl-ucdb, wdpa"
Sudan,Port Sudan,settlement,19.6175,37.2164,100,yes,1.0,A9,1,"ghsl-ucdb, unesco-whs, wikidata"
Sudan,Abyei,settlement,9.5953,28.4349,100,yes,2.0,,0,"ghsl-ucdb, osm"
Sudan,Dinder,site,12.3581,35.5198,98,yes,4.0,A9,0,"wdpa, wikidata"
Sudan,Kuraymah,settlement,18.55,31.85,92,yes,3.0,,1,"ghsl-ucdb, unesco-whs, wikidata"
Sudan,Shendi,settlement,16.6915,33.4341,62,yes,5.0,,1,"ghsl-ucdb, unesco-whs, wikidata"
Suriname,Central Suriname Nature Reserve,site,4.0,-56.5,100,yes,1.0,A9,1,"unesco-whs, wdpa, wikidata"
Suriname,Paramaribo,settlement,5.8664,-55.1668,92,yes,2.0,,1,"ghsl-ucdb, unesco-whs, wikidata"
Suriname,Lelydorp,settlement,5.7,-55.2333,53,no,,,1,"ghsl-ucdb, unesco-whs, wdpa, wikidata"
Suriname,Brownsberg,site,4.9182,-55.1859,50,yes,3.0,A9,0,wdpa
Suriname,Latour,settlement,5.7967,-55.2086,17,no,,,0,"ghsl-ucdb, wdpa"
Svalbard and Jan Mayen,Sassen-Bünsow Land,site,78.4357,17.2013,100,yes,1.0,"A9, A11",0,"osm, wdpa, wikidata"
Svalbard and Jan Mayen,Sør-Spitsbergen,site,76.9423,15.6665,85,yes,2.0,A9,0,"wdpa, wikidata"
Svalbard and Jan Mayen,Forlandet,site,78.5718,10.9785,84,yes,3.0,A9,0,"osm, wdpa, wikidata"
Svalbard and Jan Mayen,Van Mijenfjorden,site,77.7724,15.5331,71,yes,7.0,"A9, A11",0,"osm, wdpa, wikidata"
Svalbard and Jan Mayen,Nordvest-Spitsbergen,site,79.6252,12.2216,55,yes,4.0,A9,0,wdpa
Svalbard and Jan Mayen,Hopen,site,76.5792,25.2043,55,yes,5.0,A9,0,wdpa
Svalbard and Jan Mayen,Bjørnøya,site,74.425,19.005,55,yes,6.0,A9,0,wdpa
Svalbard and Jan Mayen,Nordaust-Svalbard,site,79.7337,25.7439,28,yes,8.0,A9,0,wdpa
Svalbard and Jan Mayen,Søraust-Svalbard,site,77.6679,22.8638,28,yes,9.0,A9,0,wdpa
Svalbard and Jan Mayen,Nordre Isfjorden,site,78.5475,14.4407,28,no,,A9,0,wdpa
Svalbard and Jan Mayen,Indre Wijdefjorden,site,79.1204,15.9419,28,no,,A9,0,wdpa
Svalbard and Jan Mayen,Jan Mayen,site,70.9924,-8.4956,28,yes,10.0,A9,0,wdpa
Sweden,Stockholm,settlement,59.3294,18.0687,100,yes,1.0,"A12, A2",2,"cuisine, ghsl-ucdb, unesco-whs, wikidata"
Sweden,2002500 Tandövala,site,60.85,13.1627,84,yes,2.0,A9,0,"cuisine, wdpa, wikidata"
Sweden,Laponian Area,site,67.3333,17.5833,78,yes,5.0,A9,2,"unesco-whs, wdpa, wikidata"
Sweden,Karlstad,settlement,59.3793,13.5036,77,yes,3.0,,0,"cuisine, ghsl-ucdb, wikidata"
Sweden,2001223 Muddus/Muttos,site,66.8989,20.1776,73,yes,8.0,A9,0,"wdpa, wikidata"
Sweden,2001848 Blaikfjället,site,64.5981,16.1121,73,yes,10.0,A9,0,wdpa
Sweden,Gothenburg,settlement,57.7072,11.9668,72,yes,4.0,,0,"ghsl-ucdb, wikidata"
Sweden,Kristinehamn,settlement,59.3098,14.1081,71,no,,A9,0,"cuisine, ghsl-ucdb, wdpa, wikidata"
Sweden,Karlskoga,settlement,59.3267,14.5239,70,no,,,0,"cuisine, ghsl-ucdb, wikidata"
Sweden,Kiruna,settlement,67.8557,20.2251,70,yes,14.0,A9,0,"ghsl-ucdb, wdpa, wikidata"
Sweden,Visby,settlement,57.6409,18.296,64,yes,11.0,A9,1,"ghsl-ucdb, unesco-whs, wdpa, wikidata"
